Start profiling...
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                             Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Train Epoch: 3 [58080/60000 (97%)]	Loss: 0.104558
Train Epoch: 3 [58240/60000 (97%)]	Loss: 0.212525
Train Epoch: 3 [58400/60000 (97%)]	Loss: 0.000721
Train Epoch: 3 [58560/60000 (98%)]	Loss: 0.097584
Train Epoch: 3 [58720/60000 (98%)]	Loss: 0.053321
Train Epoch: 3 [58880/60000 (98%)]	Loss: 0.008915
Train Epoch: 3 [59040/60000 (98%)]	Loss: 0.003278
Train Epoch: 3 [59200/60000 (99%)]	Loss: 0.017194
Train Epoch: 3 [59360/60000 (99%)]	Loss: 0.085721
Train Epoch: 3 [59520/60000 (99%)]	Loss: 0.325356
Train Epoch: 3 [59680/60000 (99%)]	Loss: 0.054162
Train Epoch: 3 [59840/60000 (100%)]	Loss: 0.174548
6.936693906784058

Test set: Average loss: 0.0388, Accuracy: 9873/10000 (99%)

0.8420109748840332
Train Epoch: 4 [0/60000 (0%)]	Loss: 0.341001
Train Epoch: 4 [160/60000 (0%)]	Loss: 0.021622
Train Epoch: 4 [320/60000 (1%)]	Loss: 0.018665
Train Epoch: 4 [480/60000 (1%)]	Loss: 0.022051
Train Epoch: 4 [640/60000 (1%)]	Loss: 0.053745
Train Epoch: 4 [800/60000 (1%)]	Loss: 0.038909
Train Epoch: 4 [960/60000 (2%)]	Loss: 0.085084
Train Epoch: 4 [1120/60000 (2%)]	Loss: 0.347437
Train Epoch: 4 [1280/60000 (2%)]	Loss: 0.023667
Train Epoch: 4 [1440/60000 (2%)]	Loss: 0.021011
Train Epoch: 4 [1600/60000 (3%)]	Loss: 0.017717
Train Epoch: 4 [1760/60000 (3%)]	Loss: 0.007494
Train Epoch: 4 [1920/60000 (3%)]	Loss: 0.112436
Train Epoch: 4 [2080/60000 (3%)]	Loss: 0.000078
Train Epoch: 4 [2240/60000 (4%)]	Loss: 0.021548
Train Epoch: 4 [2400/60000 (4%)]	Loss: 0.707780
Train Epoch: 4 [2560/60000 (4%)]	Loss: 0.004407
Train Epoch: 4 [2720/60000 (5%)]	Loss: 0.150014
Train Epoch: 4 [2880/60000 (5%)]	Loss: 0.004940
Train Epoch: 4 [3040/60000 (5%)]	Loss: 0.212763
Train Epoch: 4 [3200/60000 (5%)]	Loss: 0.130654
Train Epoch: 4 [3360/60000 (6%)]	Loss: 0.000136
Train Epoch: 4 [3520/60000 (6%)]	Loss: 0.190714
Train Epoch: 4 [3680/60000 (6%)]	Loss: 0.002582
Train Epoch: 4 [3840/60000 (6%)]	Loss: 0.330455
Train Epoch: 4 [4000/60000 (7%)]	Loss: 0.051502
Train Epoch: 4 [4160/60000 (7%)]	Loss: 0.161898
Train Epoch: 4 [4320/60000 (7%)]	Loss: 0.015006
Train Epoch: 4 [4480/60000 (7%)]	Loss: 0.000524
Train Epoch: 4 [4640/60000 (8%)]	Loss: 0.038205
Train Epoch: 4 [4800/60000 (8%)]	Loss: 0.003645
Train Epoch: 4 [4960/60000 (8%)]	Loss: 0.210225
Train Epoch: 4 [5120/60000 (9%)]	Loss: 0.297243
Train Epoch: 4 [5280/60000 (9%)]	Loss: 0.002738
Train Epoch: 4 [5440/60000 (9%)]	Loss: 0.019464
Train Epoch: 4 [5600/60000 (9%)]	Loss: 0.027071
Train Epoch: 4 [5760/60000 (10%)]	Loss: 0.034552
Train Epoch: 4 [5920/60000 (10%)]	Loss: 0.086406
Train Epoch: 4 [6080/60000 (10%)]	Loss: 0.231852
Train Epoch: 4 [6240/60000 (10%)]	Loss: 0.002081
Train Epoch: 4 [6400/60000 (11%)]	Loss: 0.231936
Train Epoch: 4 [6560/60000 (11%)]	Loss: 0.045958
Train Epoch: 4 [6720/60000 (11%)]	Loss: 0.020285
Train Epoch: 4 [6880/60000 (11%)]	Loss: 0.000505
Train Epoch: 4 [7040/60000 (12%)]	Loss: 0.213719
Train Epoch: 4 [7200/60000 (12%)]	Loss: 0.001183
Train Epoch: 4 [7360/60000 (12%)]	Loss: 0.141109
Train Epoch: 4 [7520/60000 (13%)]	Loss: 0.003253
Train Epoch: 4 [7680/60000 (13%)]	Loss: 0.035199
Train Epoch: 4 [7840/60000 (13%)]	Loss: 0.000239
Train Epoch: 4 [8000/60000 (13%)]	Loss: 0.026857
Train Epoch: 4 [8160/60000 (14%)]	Loss: 0.004685
Train Epoch: 4 [8320/60000 (14%)]	Loss: 0.040733
Train Epoch: 4 [8480/60000 (14%)]	Loss: 0.003621
Train Epoch: 4 [8640/60000 (14%)]	Loss: 0.008798
Train Epoch: 4 [8800/60000 (15%)]	Loss: 0.027574
Train Epoch: 4 [8960/60000 (15%)]	Loss: 0.005754
Train Epoch: 4 [9120/60000 (15%)]	Loss: 0.033880
Train Epoch: 4 [9280/60000 (15%)]	Loss: 0.026377
Train Epoch: 4 [9440/60000 (16%)]	Loss: 0.001117
Train Epoch: 4 [9600/60000 (16%)]	Loss: 0.015439
Train Epoch: 4 [9760/60000 (16%)]	Loss: 0.026845
Train Epoch: 4 [9920/60000 (17%)]	Loss: 0.008424
Train Epoch: 4 [10080/60000 (17%)]	Loss: 0.018414
Train Epoch: 4 [10240/60000 (17%)]	Loss: 0.002616
Train Epoch: 4 [10400/60000 (17%)]	Loss: 0.021520
Train Epoch: 4 [10560/60000 (18%)]	Loss: 0.019294
Train Epoch: 4 [10720/60000 (18%)]	Loss: 0.000263
Train Epoch: 4 [10880/60000 (18%)]	Loss: 0.009082
Train Epoch: 4 [11040/60000 (18%)]	Loss: 0.003754
Train Epoch: 4 [11200/60000 (19%)]	Loss: 0.025718
Train Epoch: 4 [11360/60000 (19%)]	Loss: 0.004229
Train Epoch: 4 [11520/60000 (19%)]	Loss: 0.000576
Train Epoch: 4 [11680/60000 (19%)]	Loss: 0.001329
Train Epoch: 4 [11840/60000 (20%)]	Loss: 0.000636
Train Epoch: 4 [12000/60000 (20%)]	Loss: 0.053451
Train Epoch: 4 [12160/60000 (20%)]	Loss: 0.256685
Train Epoch: 4 [12320/60000 (21%)]	Loss: 0.000700
Train Epoch: 4 [12480/60000 (21%)]	Loss: 0.087034
Train Epoch: 4 [12640/60000 (21%)]	Loss: 0.201133
Train Epoch: 4 [12800/60000 (21%)]	Loss: 0.003533
Train Epoch: 4 [12960/60000 (22%)]	Loss: 0.000696
Train Epoch: 4 [13120/60000 (22%)]	Loss: 0.008938
Train Epoch: 4 [13280/60000 (22%)]	Loss: 0.003694
Train Epoch: 4 [13440/60000 (22%)]	Loss: 0.003230
Train Epoch: 4 [13600/60000 (23%)]	Loss: 0.009459
Train Epoch: 4 [13760/60000 (23%)]	Loss: 0.001644
Train Epoch: 4 [13920/60000 (23%)]	Loss: 0.000447
Train Epoch: 4 [14080/60000 (23%)]	Loss: 0.000745
Train Epoch: 4 [14240/60000 (24%)]	Loss: 0.028111
Train Epoch: 4 [14400/60000 (24%)]	Loss: 0.001684
Train Epoch: 4 [14560/60000 (24%)]	Loss: 0.229041
Train Epoch: 4 [14720/60000 (25%)]	Loss: 0.011761
Train Epoch: 4 [14880/60000 (25%)]	Loss: 0.040563
Train Epoch: 4 [15040/60000 (25%)]	Loss: 0.198183
Train Epoch: 4 [15200/60000 (25%)]	Loss: 0.011604
Train Epoch: 4 [15360/60000 (26%)]	Loss: 0.024314
Train Epoch: 4 [15520/60000 (26%)]	Loss: 0.032685
Train Epoch: 4 [15680/60000 (26%)]	Loss: 0.015382
Train Epoch: 4 [15840/60000 (26%)]	Loss: 0.126561
Train Epoch: 4 [16000/60000 (27%)]	Loss: 0.645402
Train Epoch: 4 [16160/60000 (27%)]	Loss: 0.030967
Train Epoch: 4 [16320/60000 (27%)]	Loss: 0.110294
Train Epoch: 4 [16480/60000 (27%)]	Loss: 0.001997
Train Epoch: 4 [16640/60000 (28%)]	Loss: 0.023377
Train Epoch: 4 [16800/60000 (28%)]	Loss: 0.028143
Train Epoch: 4 [16960/60000 (28%)]	Loss: 0.000253
Train Epoch: 4 [17120/60000 (29%)]	Loss: 0.004968
Train Epoch: 4 [17280/60000 (29%)]	Loss: 0.006308
Train Epoch: 4 [17440/60000 (29%)]	Loss: 0.021344
Train Epoch: 4 [17600/60000 (29%)]	Loss: 0.004494
Train Epoch: 4 [17760/60000 (30%)]	Loss: 0.005007
Train Epoch: 4 [17920/60000 (30%)]	Loss: 0.001213
Train Epoch: 4 [18080/60000 (30%)]	Loss: 0.000128
Train Epoch: 4 [18240/60000 (30%)]	Loss: 0.931497
Train Epoch: 4 [18400/60000 (31%)]	Loss: 0.000342
Train Epoch: 4 [18560/60000 (31%)]	Loss: 0.008056
Train Epoch: 4 [18720/60000 (31%)]	Loss: 0.023033
Train Epoch: 4 [18880/60000 (31%)]	Loss: 0.184917
Train Epoch: 4 [19040/60000 (32%)]	Loss: 0.109838
Train Epoch: 4 [19200/60000 (32%)]	Loss: 0.179705
Train Epoch: 4 [19360/60000 (32%)]	Loss: 0.012781
Train Epoch: 4 [19520/60000 (33%)]	Loss: 0.043793
Train Epoch: 4 [19680/60000 (33%)]	Loss: 0.003974
Train Epoch: 4 [19840/60000 (33%)]	Loss: 0.389224
Train Epoch: 4 [20000/60000 (33%)]	Loss: 0.000036
Train Epoch: 4 [20160/60000 (34%)]	Loss: 0.004870
Train Epoch: 4 [20320/60000 (34%)]	Loss: 0.011153
Train Epoch: 4 [20480/60000 (34%)]	Loss: 0.000371
Train Epoch: 4 [20640/60000 (34%)]	Loss: 0.054862
Train Epoch: 4 [20800/60000 (35%)]	Loss: 0.002265
Train Epoch: 4 [20960/60000 (35%)]	Loss: 0.031076
Train Epoch: 4 [21120/60000 (35%)]	Loss: 0.000297
Train Epoch: 4 [21280/60000 (35%)]	Loss: 0.046262
Train Epoch: 4 [21440/60000 (36%)]	Loss: 0.039818
Train Epoch: 4 [21600/60000 (36%)]	Loss: 0.019530
Train Epoch: 4 [21760/60000 (36%)]	Loss: 0.061448
Train Epoch: 4 [21920/60000 (37%)]	Loss: 0.002818
Train Epoch: 4 [22080/60000 (37%)]	Loss: 0.003039
Train Epoch: 4 [22240/60000 (37%)]	Loss: 0.005247
Train Epoch: 4 [22400/60000 (37%)]	Loss: 0.267158
Train Epoch: 4 [22560/60000 (38%)]	Loss: 0.001985
Train Epoch: 4 [22720/60000 (38%)]	Loss: 0.000714
Train Epoch: 4 [22880/60000 (38%)]	Loss: 0.000044
Train Epoch: 4 [23040/60000 (38%)]	Loss: 0.001498
Train Epoch: 4 [23200/60000 (39%)]	Loss: 0.139925
Train Epoch: 4 [23360/60000 (39%)]	Loss: 0.001719
Train Epoch: 4 [23520/60000 (39%)]	Loss: 0.000083
Train Epoch: 4 [23680/60000 (39%)]	Loss: 0.000522
Train Epoch: 4 [23840/60000 (40%)]	Loss: 0.004417
Train Epoch: 4 [24000/60000 (40%)]	Loss: 0.015604
Train Epoch: 4 [24160/60000 (40%)]	Loss: 0.002296
Train Epoch: 4 [24320/60000 (41%)]	Loss: 0.000949
Train Epoch: 4 [24480/60000 (41%)]	Loss: 0.037156
Train Epoch: 4 [24640/60000 (41%)]	Loss: 0.372849
Train Epoch: 4 [24800/60000 (41%)]	Loss: 0.000041
Train Epoch: 4 [24960/60000 (42%)]	Loss: 0.000445
Train Epoch: 4 [25120/60000 (42%)]	Loss: 0.004477
Train Epoch: 4 [25280/60000 (42%)]	Loss: 0.000153
Train Epoch: 4 [25440/60000 (42%)]	Loss: 0.001414
Train Epoch: 4 [25600/60000 (43%)]	Loss: 0.071991
Train Epoch: 4 [25760/60000 (43%)]	Loss: 0.004969
Train Epoch: 4 [25920/60000 (43%)]	Loss: 0.015692
Train Epoch: 4 [26080/60000 (43%)]	Loss: 0.000917
Train Epoch: 4 [26240/60000 (44%)]	Loss: 0.087925
Train Epoch: 4 [26400/60000 (44%)]	Loss: 0.169030
Train Epoch: 4 [26560/60000 (44%)]	Loss: 0.002376
Train Epoch: 4 [26720/60000 (45%)]	Loss: 0.000137
Train Epoch: 4 [26880/60000 (45%)]	Loss: 0.005042
Train Epoch: 4 [27040/60000 (45%)]	Loss: 0.010462
Train Epoch: 4 [27200/60000 (45%)]	Loss: 0.000330
Train Epoch: 4 [27360/60000 (46%)]	Loss: 0.000226
Train Epoch: 4 [27520/60000 (46%)]	Loss: 0.002813
Train Epoch: 4 [27680/60000 (46%)]	Loss: 0.005819
Train Epoch: 4 [27840/60000 (46%)]	Loss: 0.000606
Train Epoch: 4 [28000/60000 (47%)]	Loss: 0.000118
Train Epoch: 4 [28160/60000 (47%)]	Loss: 0.001977
Train Epoch: 4 [28320/60000 (47%)]	Loss: 0.115631
Train Epoch: 4 [28480/60000 (47%)]	Loss: 0.000233
Train Epoch: 4 [28640/60000 (48%)]	Loss: 0.003659
Train Epoch: 4 [28800/60000 (48%)]	Loss: 0.000153
Train Epoch: 4 [28960/60000 (48%)]	Loss: 0.028159
Train Epoch: 4 [29120/60000 (49%)]	Loss: 0.000319
Train Epoch: 4 [29280/60000 (49%)]	Loss: 0.044034
Train Epoch: 4 [29440/60000 (49%)]	Loss: 0.131518
Train Epoch: 4 [29600/60000 (49%)]	Loss: 0.009238
Train Epoch: 4 [29760/60000 (50%)]	Loss: 0.145896
Train Epoch: 4 [29920/60000 (50%)]	Loss: 0.002660
Train Epoch: 4 [30080/60000 (50%)]	Loss: 0.001917
Train Epoch: 4 [30240/60000 (50%)]	Loss: 0.000334
Train Epoch: 4 [30400/60000 (51%)]	Loss: 0.000135
Train Epoch: 4 [30560/60000 (51%)]	Loss: 0.000214
Train Epoch: 4 [30720/60000 (51%)]	Loss: 0.000346
Train Epoch: 4 [30880/60000 (51%)]	Loss: 0.000611
Train Epoch: 4 [31040/60000 (52%)]	Loss: 0.017689
Train Epoch: 4 [31200/60000 (52%)]	Loss: 0.184660
Train Epoch: 4 [31360/60000 (52%)]	Loss: 0.002167
Train Epoch: 4 [31520/60000 (53%)]	Loss: 0.447283
Train Epoch: 4 [31680/60000 (53%)]	Loss: 0.031411
Train Epoch: 4 [31840/60000 (53%)]	Loss: 0.000680
Train Epoch: 4 [32000/60000 (53%)]	Loss: 0.000724
Train Epoch: 4 [32160/60000 (54%)]	Loss: 0.010862
Train Epoch: 4 [32320/60000 (54%)]	Loss: 0.308474
Train Epoch: 4 [32480/60000 (54%)]	Loss: 0.028131
Train Epoch: 4 [32640/60000 (54%)]	Loss: 0.000408
Train Epoch: 4 [32800/60000 (55%)]	Loss: 0.006506
Train Epoch: 4 [32960/60000 (55%)]	Loss: 0.000126
Train Epoch: 4 [33120/60000 (55%)]	Loss: 0.709845
Train Epoch: 4 [33280/60000 (55%)]	Loss: 0.040364
Train Epoch: 4 [33440/60000 (56%)]	Loss: 0.002432
Train Epoch: 4 [33600/60000 (56%)]	Loss: 0.004293
Train Epoch: 4 [33760/60000 (56%)]	Loss: 0.001008
Train Epoch: 4 [33920/60000 (57%)]	Loss: 0.002331
Train Epoch: 4 [34080/60000 (57%)]	Loss: 0.031137
Train Epoch: 4 [34240/60000 (57%)]	Loss: 0.004362
Train Epoch: 4 [34400/60000 (57%)]	Loss: 0.012976
Train Epoch: 4 [34560/60000 (58%)]	Loss: 0.025912
Train Epoch: 4 [34720/60000 (58%)]	Loss: 0.000441
Train Epoch: 4 [34880/60000 (58%)]	Loss: 0.126817
Train Epoch: 4 [35040/60000 (58%)]	Loss: 0.017317
Train Epoch: 4 [35200/60000 (59%)]	Loss: 0.000108
Train Epoch: 4 [35360/60000 (59%)]	Loss: 0.000013
Train Epoch: 4 [35520/60000 (59%)]	Loss: 0.000466
Train Epoch: 4 [35680/60000 (59%)]	Loss: 0.043058
Train Epoch: 4 [35840/60000 (60%)]	Loss: 0.000391
Train Epoch: 4 [36000/60000 (60%)]	Loss: 0.000608
Train Epoch: 4 [36160/60000 (60%)]	Loss: 0.005651
Train Epoch: 4 [36320/60000 (61%)]	Loss: 0.014202
Train Epoch: 4 [36480/60000 (61%)]	Loss: 0.109856
Train Epoch: 4 [36640/60000 (61%)]	Loss: 0.027868
Train Epoch: 4 [36800/60000 (61%)]	Loss: 0.000216
Train Epoch: 4 [36960/60000 (62%)]	Loss: 0.279015
Train Epoch: 4 [37120/60000 (62%)]	Loss: 0.468151
Train Epoch: 4 [37280/60000 (62%)]	Loss: 0.217790
Train Epoch: 4 [37440/60000 (62%)]	Loss: 0.014772
Train Epoch: 4 [37600/60000 (63%)]	Loss: 0.000490
Train Epoch: 4 [37760/60000 (63%)]	Loss: 0.190804
Train Epoch: 4 [37920/60000 (63%)]	Loss: 0.000739
Train Epoch: 4 [38080/60000 (63%)]	Loss: 0.396373
Train Epoch: 4 [38240/60000 (64%)]	Loss: 0.003575
Train Epoch: 4 [38400/60000 (64%)]	Loss: 0.000456
Train Epoch: 4 [38560/60000 (64%)]	Loss: 0.203106
Train Epoch: 4 [38720/60000 (65%)]	Loss: 0.036264
Train Epoch: 4 [38880/60000 (65%)]	Loss: 0.001551
Train Epoch: 4 [39040/60000 (65%)]	Loss: 0.535471
Train Epoch: 4 [39200/60000 (65%)]	Loss: 0.004688
Train Epoch: 4 [39360/60000 (66%)]	Loss: 0.033802
Train Epoch: 4 [39520/60000 (66%)]	Loss: 0.001130
Train Epoch: 4 [39680/60000 (66%)]	Loss: 0.177082
Train Epoch: 4 [39840/60000 (66%)]	Loss: 0.010923
Train Epoch: 4 [40000/60000 (67%)]	Loss: 0.048682
Train Epoch: 4 [40160/60000 (67%)]	Loss: 0.016861
Train Epoch: 4 [40320/60000 (67%)]	Loss: 0.720040
Train Epoch: 4 [40480/60000 (67%)]	Loss: 0.004427
Train Epoch: 4 [40640/60000 (68%)]	Loss: 0.002498
Train Epoch: 4 [40800/60000 (68%)]	Loss: 0.012542
Train Epoch: 4 [40960/60000 (68%)]	Loss: 0.070239
Train Epoch: 4 [41120/60000 (69%)]	Loss: 0.004868
Train Epoch: 4 [41280/60000 (69%)]	Loss: 0.023338
Train Epoch: 4 [41440/60000 (69%)]	Loss: 0.000851
Train Epoch: 4 [41600/60000 (69%)]	Loss: 0.154397
Train Epoch: 4 [41760/60000 (70%)]	Loss: 0.001065
Train Epoch: 4 [41920/60000 (70%)]	Loss: 0.094587
Train Epoch: 4 [42080/60000 (70%)]	Loss: 0.152673
Train Epoch: 4 [42240/60000 (70%)]	Loss: 0.004705
Train Epoch: 4 [42400/60000 (71%)]	Loss: 0.000502
Train Epoch: 4 [42560/60000 (71%)]	Loss: 0.040420
Train Epoch: 4 [42720/60000 (71%)]	Loss: 0.001228
Train Epoch: 4 [42880/60000 (71%)]	Loss: 0.004696
Train Epoch: 4 [43040/60000 (72%)]	Loss: 0.125163
Train Epoch: 4 [43200/60000 (72%)]	Loss: 0.005498
Train Epoch: 4 [43360/60000 (72%)]	Loss: 0.000098
Train Epoch: 4 [43520/60000 (73%)]	Loss: 0.002365
Train Epoch: 4 [43680/60000 (73%)]	Loss: 0.071055
Train Epoch: 4 [43840/60000 (73%)]	Loss: 0.027595
Train Epoch: 4 [44000/60000 (73%)]	Loss: 0.008331
Train Epoch: 4 [44160/60000 (74%)]	Loss: 0.106001
Train Epoch: 4 [44320/60000 (74%)]	Loss: 0.167499
Train Epoch: 4 [44480/60000 (74%)]	Loss: 0.004283
Train Epoch: 4 [44640/60000 (74%)]	Loss: 0.003897
Train Epoch: 4 [44800/60000 (75%)]	Loss: 0.030470
Train Epoch: 4 [44960/60000 (75%)]	Loss: 0.395100
Train Epoch: 4 [45120/60000 (75%)]	Loss: 0.002670
Train Epoch: 4 [45280/60000 (75%)]	Loss: 0.263185
Train Epoch: 4 [45440/60000 (76%)]	Loss: 0.005638
Train Epoch: 4 [45600/60000 (76%)]	Loss: 0.079678
Train Epoch: 4 [45760/60000 (76%)]	Loss: 0.000575
Train Epoch: 4 [45920/60000 (77%)]	Loss: 0.047214
Train Epoch: 4 [46080/60000 (77%)]	Loss: 0.016533
Train Epoch: 4 [46240/60000 (77%)]	Loss: 0.000509
Train Epoch: 4 [46400/60000 (77%)]	Loss: 0.121469
Train Epoch: 4 [46560/60000 (78%)]	Loss: 0.068509
Train Epoch: 4 [46720/60000 (78%)]	Loss: 0.030566
Train Epoch: 4 [46880/60000 (78%)]	Loss: 0.000768
Train Epoch: 4 [47040/60000 (78%)]	Loss: 0.005314
Train Epoch: 4 [47200/60000 (79%)]	Loss: 0.001277
Train Epoch: 4 [47360/60000 (79%)]	Loss: 0.030296
Train Epoch: 4 [47520/60000 (79%)]	Loss: 0.087994
Train Epoch: 4 [47680/60000 (79%)]	Loss: 0.057707
Train Epoch: 4 [47840/60000 (80%)]	Loss: 0.003710
Train Epoch: 4 [48000/60000 (80%)]	Loss: 0.036015
Train Epoch: 4 [48160/60000 (80%)]	Loss: 0.005864
Train Epoch: 4 [48320/60000 (81%)]	Loss: 0.169075
Train Epoch: 4 [48480/60000 (81%)]	Loss: 0.042198
Train Epoch: 4 [48640/60000 (81%)]	Loss: 0.322933
Train Epoch: 4 [48800/60000 (81%)]	Loss: 0.862347
Train Epoch: 4 [48960/60000 (82%)]	Loss: 0.001390
Train Epoch: 4 [49120/60000 (82%)]	Loss: 0.205431
Train Epoch: 4 [49280/60000 (82%)]	Loss: 0.222929
Train Epoch: 4 [49440/60000 (82%)]	Loss: 0.015907
Train Epoch: 4 [49600/60000 (83%)]	Loss: 0.115662
Train Epoch: 4 [49760/60000 (83%)]	Loss: 0.058021
Train Epoch: 4 [49920/60000 (83%)]	Loss: 0.001700
Train Epoch: 4 [50080/60000 (83%)]	Loss: 0.002927
Train Epoch: 4 [50240/60000 (84%)]	Loss: 0.020542
Train Epoch: 4 [50400/60000 (84%)]	Loss: 0.009386
Train Epoch: 4 [50560/60000 (84%)]	Loss: 0.000843
Train Epoch: 4 [50720/60000 (85%)]	Loss: 0.001580
Train Epoch: 4 [50880/60000 (85%)]	Loss: 0.000416
Train Epoch: 4 [51040/60000 (85%)]	Loss: 0.007063
Train Epoch: 4 [51200/60000 (85%)]	Loss: 0.007879
Train Epoch: 4 [51360/60000 (86%)]	Loss: 0.000961
Train Epoch: 4 [51520/60000 (86%)]	Loss: 0.006736
Train Epoch: 4 [51680/60000 (86%)]	Loss: 0.092798
Train Epoch: 4 [51840/60000 (86%)]	Loss: 0.004560
Train Epoch: 4 [52000/60000 (87%)]	Loss: 0.001175
Train Epoch: 4 [52160/60000 (87%)]	Loss: 0.000089
Train Epoch: 4 [52320/60000 (87%)]	Loss: 0.001238
Train Epoch: 4 [52480/60000 (87%)]	Loss: 0.007030
Train Epoch: 4 [52640/60000 (88%)]	Loss: 0.000517
Train Epoch: 4 [52800/60000 (88%)]	Loss: 0.000362
Train Epoch: 4 [52960/60000 (88%)]	Loss: 0.002931
Train Epoch: 4 [53120/60000 (89%)]	Loss: 0.001304
Train Epoch: 4 [53280/60000 (89%)]	Loss: 0.104684
Train Epoch: 4 [53440/60000 (89%)]	Loss: 0.052108
Train Epoch: 4 [53600/60000 (89%)]	Loss: 0.010996
Train Epoch: 4 [53760/60000 (90%)]	Loss: 0.658930
Train Epoch: 4 [53920/60000 (90%)]	Loss: 0.002462
Train Epoch: 4 [54080/60000 (90%)]	Loss: 0.278399
Train Epoch: 4 [54240/60000 (90%)]	Loss: 0.068194
Train Epoch: 4 [54400/60000 (91%)]	Loss: 0.013704
Train Epoch: 4 [54560/60000 (91%)]	Loss: 0.063567
Train Epoch: 4 [54720/60000 (91%)]	Loss: 0.000041
Train Epoch: 4 [54880/60000 (91%)]	Loss: 0.002467
Train Epoch: 4 [55040/60000 (92%)]	Loss: 0.017554
Train Epoch: 4 [55200/60000 (92%)]	Loss: 0.008687
Train Epoch: 4 [55360/60000 (92%)]	Loss: 0.139687
Train Epoch: 4 [55520/60000 (93%)]	Loss: 0.000764
Train Epoch: 4 [55680/60000 (93%)]	Loss: 0.002488
Train Epoch: 4 [55840/60000 (93%)]	Loss: 0.000309
Train Epoch: 4 [56000/60000 (93%)]	Loss: 0.022495
Train Epoch: 4 [56160/60000 (94%)]	Loss: 0.037217
Train Epoch: 4 [56320/60000 (94%)]	Loss: 0.004243
Train Epoch: 4 [56480/60000 (94%)]	Loss: 0.532672
Train Epoch: 4 [56640/60000 (94%)]	Loss: 0.003595
Train Epoch: 4 [56800/60000 (95%)]	Loss: 0.082593
Train Epoch: 4 [56960/60000 (95%)]	Loss: 0.068519
Train Epoch: 4 [57120/60000 (95%)]	Loss: 0.007422
Train Epoch: 4 [57280/60000 (95%)]	Loss: 0.003561
Train Epoch: 4 [57440/60000 (96%)]	Loss: 0.006314
Train Epoch: 4 [57600/60000 (96%)]	Loss: 0.219333
Train Epoch: 4 [57760/60000 (96%)]	Loss: 0.003883
Train Epoch: 4 [57920/60000 (97%)]	Loss: 0.005730
Train Epoch: 4 [58080/60000 (97%)]	Loss: 0.025218
Train Epoch: 4 [58240/60000 (97%)]	Loss: 0.003236
Train Epoch: 4 [58400/60000 (97%)]	Loss: 0.007538
Train Epoch: 4 [58560/60000 (98%)]	Loss: 0.128193
Train Epoch: 4 [58720/60000 (98%)]	Loss: 0.002151
Train Epoch: 4 [58880/60000 (98%)]	Loss: 0.209345
Train Epoch: 4 [59040/60000 (98%)]	Loss: 0.847472
Train Epoch: 4 [59200/60000 (99%)]	Loss: 0.000023
Train Epoch: 4 [59360/60000 (99%)]	Loss: 0.000283
Train Epoch: 4 [59520/60000 (99%)]	Loss: 0.032620
Train Epoch: 4 [59680/60000 (99%)]	Loss: 0.213795
Train Epoch: 4 [59840/60000 (100%)]	Loss: 0.299157
6.89185905456543

Test set: Average loss: 0.0399, Accuracy: 9882/10000 (99%)

0.8492951393127441
Train Epoch: 5 [0/60000 (0%)]	Loss: 0.024791
Train Epoch: 5 [160/60000 (0%)]	Loss: 0.000451
Train Epoch: 5 [320/60000 (1%)]	Loss: 0.000430
Train Epoch: 5 [480/60000 (1%)]	Loss: 0.039836
Train Epoch: 5 [640/60000 (1%)]	Loss: 0.021088
Train Epoch: 5 [800/60000 (1%)]	Loss: 0.001157
Train Epoch: 5 [960/60000 (2%)]	Loss: 0.000406
Train Epoch: 5 [1120/60000 (2%)]	Loss: 0.009430
Train Epoch: 5 [1280/60000 (2%)]	Loss: 0.076876
Train Epoch: 5 [1440/60000 (2%)]	Loss: 0.354853
Train Epoch: 5 [1600/60000 (3%)]	Loss: 0.205715
Train Epoch: 5 [1760/60000 (3%)]	Loss: 0.000069
Train Epoch: 5 [1920/60000 (3%)]	Loss: 0.064439
Train Epoch: 5 [2080/60000 (3%)]	Loss: 0.000469
Train Epoch: 5 [2240/60000 (4%)]	Loss: 0.009534
Train Epoch: 5 [2400/60000 (4%)]	Loss: 0.004663
Train Epoch: 5 [2560/60000 (4%)]	Loss: 0.003401
Train Epoch: 5 [2720/60000 (5%)]	Loss: 0.002858
Train Epoch: 5 [2880/60000 (5%)]	Loss: 0.290957
Train Epoch: 5 [3040/60000 (5%)]	Loss: 0.024195
Train Epoch: 5 [3200/60000 (5%)]	Loss: 0.022352
Train Epoch: 5 [3360/60000 (6%)]	Loss: 0.001303
Train Epoch: 5 [3520/60000 (6%)]	Loss: 0.006097
Train Epoch: 5 [3680/60000 (6%)]	Loss: 0.003948
Train Epoch: 5 [3840/60000 (6%)]	Loss: 0.001300
Train Epoch: 5 [4000/60000 (7%)]	Loss: 0.009806
Train Epoch: 5 [4160/60000 (7%)]	Loss: 0.000442
Train Epoch: 5 [4320/60000 (7%)]	Loss: 0.000267
Train Epoch: 5 [4480/60000 (7%)]	Loss: 0.000995
Train Epoch: 5 [4640/60000 (8%)]	Loss: 0.000067
Train Epoch: 5 [4800/60000 (8%)]	Loss: 0.000016
