Start profiling...
multiconv2d_handin.py:23: UserWarning: torch.range is deprecated and will be removed in a future release because its behavior is inconsistent with Python's range builtin. Instead, use torch.arange, which produces values in [start, end).
  channel0_y=torch.range(y_min,y_max).cuda(0)
multiconv2d_handin.py:25: UserWarning: torch.range is deprecated and will be removed in a future release because its behavior is inconsistent with Python's range builtin. Instead, use torch.arange, which produces values in [start, end).
  channel0_x=torch.range(x_min,x_max).cuda(0)
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                             Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Train Epoch: 3 [39040/60000 (65%)]	Loss: 0.197598
Train Epoch: 3 [39680/60000 (66%)]	Loss: 0.310195
Train Epoch: 3 [40320/60000 (67%)]	Loss: 0.349657
Train Epoch: 3 [40960/60000 (68%)]	Loss: 0.280565
Train Epoch: 3 [41600/60000 (69%)]	Loss: 0.307488
Train Epoch: 3 [42240/60000 (70%)]	Loss: 0.242205
Train Epoch: 3 [42880/60000 (71%)]	Loss: 0.317292
Train Epoch: 3 [43520/60000 (72%)]	Loss: 0.191361
Train Epoch: 3 [44160/60000 (74%)]	Loss: 0.232955
Train Epoch: 3 [44800/60000 (75%)]	Loss: 0.259942
Train Epoch: 3 [45440/60000 (76%)]	Loss: 0.268227
Train Epoch: 3 [46080/60000 (77%)]	Loss: 0.203059
Train Epoch: 3 [46720/60000 (78%)]	Loss: 0.193835
Train Epoch: 3 [47360/60000 (79%)]	Loss: 0.200732
Train Epoch: 3 [48000/60000 (80%)]	Loss: 0.065486
Train Epoch: 3 [48640/60000 (81%)]	Loss: 0.216926
Train Epoch: 3 [49280/60000 (82%)]	Loss: 0.272517
Train Epoch: 3 [49920/60000 (83%)]	Loss: 0.280956
Train Epoch: 3 [50560/60000 (84%)]	Loss: 0.174614
Train Epoch: 3 [51200/60000 (85%)]	Loss: 0.276564
Train Epoch: 3 [51840/60000 (86%)]	Loss: 0.223940
Train Epoch: 3 [52480/60000 (87%)]	Loss: 0.152028
Train Epoch: 3 [53120/60000 (88%)]	Loss: 0.291658
Train Epoch: 3 [53760/60000 (90%)]	Loss: 0.161442
Train Epoch: 3 [54400/60000 (91%)]	Loss: 0.112586
Train Epoch: 3 [55040/60000 (92%)]	Loss: 0.110788
Train Epoch: 3 [55680/60000 (93%)]	Loss: 0.101331
Train Epoch: 3 [56320/60000 (94%)]	Loss: 0.246687
Train Epoch: 3 [56960/60000 (95%)]	Loss: 0.250168
Train Epoch: 3 [57600/60000 (96%)]	Loss: 0.076559
Train Epoch: 3 [58240/60000 (97%)]	Loss: 0.304680
Train Epoch: 3 [58880/60000 (98%)]	Loss: 0.347404
Train Epoch: 3 [59520/60000 (99%)]	Loss: 0.290735
8.009153604507446

Test set: Average loss: 0.1396, Accuracy: 9580/10000 (96%)

1.2738323211669922
Train Epoch: 4 [0/60000 (0%)]	Loss: 0.379579
Train Epoch: 4 [640/60000 (1%)]	Loss: 0.515659
Train Epoch: 4 [1280/60000 (2%)]	Loss: 0.151377
Train Epoch: 4 [1920/60000 (3%)]	Loss: 0.080984
Train Epoch: 4 [2560/60000 (4%)]	Loss: 0.196698
Train Epoch: 4 [3200/60000 (5%)]	Loss: 0.354934
Train Epoch: 4 [3840/60000 (6%)]	Loss: 0.279827
Train Epoch: 4 [4480/60000 (7%)]	Loss: 0.245959
Train Epoch: 4 [5120/60000 (9%)]	Loss: 0.397188
Train Epoch: 4 [5760/60000 (10%)]	Loss: 0.248318
Train Epoch: 4 [6400/60000 (11%)]	Loss: 0.164384
Train Epoch: 4 [7040/60000 (12%)]	Loss: 0.114656
Train Epoch: 4 [7680/60000 (13%)]	Loss: 0.178315
Train Epoch: 4 [8320/60000 (14%)]	Loss: 0.382540
Train Epoch: 4 [8960/60000 (15%)]	Loss: 0.245540
Train Epoch: 4 [9600/60000 (16%)]	Loss: 0.244137
Train Epoch: 4 [10240/60000 (17%)]	Loss: 0.293203
Train Epoch: 4 [10880/60000 (18%)]	Loss: 0.146157
Train Epoch: 4 [11520/60000 (19%)]	Loss: 0.221062
Train Epoch: 4 [12160/60000 (20%)]	Loss: 0.129928
Train Epoch: 4 [12800/60000 (21%)]	Loss: 0.131211
Train Epoch: 4 [13440/60000 (22%)]	Loss: 0.146711
Train Epoch: 4 [14080/60000 (23%)]	Loss: 0.135649
Train Epoch: 4 [14720/60000 (25%)]	Loss: 0.379609
Train Epoch: 4 [15360/60000 (26%)]	Loss: 0.131353
Train Epoch: 4 [16000/60000 (27%)]	Loss: 0.177898
Train Epoch: 4 [16640/60000 (28%)]	Loss: 0.074601
Train Epoch: 4 [17280/60000 (29%)]	Loss: 0.251427
Train Epoch: 4 [17920/60000 (30%)]	Loss: 0.326629
Train Epoch: 4 [18560/60000 (31%)]	Loss: 0.372280
Train Epoch: 4 [19200/60000 (32%)]	Loss: 0.261829
Train Epoch: 4 [19840/60000 (33%)]	Loss: 0.229067
Train Epoch: 4 [20480/60000 (34%)]	Loss: 0.162660
Train Epoch: 4 [21120/60000 (35%)]	Loss: 0.293537
Train Epoch: 4 [21760/60000 (36%)]	Loss: 0.253548
Train Epoch: 4 [22400/60000 (37%)]	Loss: 0.266174
Train Epoch: 4 [23040/60000 (38%)]	Loss: 0.151979
Train Epoch: 4 [23680/60000 (39%)]	Loss: 0.119300
Train Epoch: 4 [24320/60000 (41%)]	Loss: 0.187462
Train Epoch: 4 [24960/60000 (42%)]	Loss: 0.252217
Train Epoch: 4 [25600/60000 (43%)]	Loss: 0.203862
Train Epoch: 4 [26240/60000 (44%)]	Loss: 0.328815
Train Epoch: 4 [26880/60000 (45%)]	Loss: 0.285166
Train Epoch: 4 [27520/60000 (46%)]	Loss: 0.271406
Train Epoch: 4 [28160/60000 (47%)]	Loss: 0.163348
Train Epoch: 4 [28800/60000 (48%)]	Loss: 0.316614
Train Epoch: 4 [29440/60000 (49%)]	Loss: 0.223419
Train Epoch: 4 [30080/60000 (50%)]	Loss: 0.145728
Train Epoch: 4 [30720/60000 (51%)]	Loss: 0.519922
Train Epoch: 4 [31360/60000 (52%)]	Loss: 0.144064
Train Epoch: 4 [32000/60000 (53%)]	Loss: 0.450807
Train Epoch: 4 [32640/60000 (54%)]	Loss: 0.448299
Train Epoch: 4 [33280/60000 (55%)]	Loss: 0.165270
Train Epoch: 4 [33920/60000 (57%)]	Loss: 0.165798
Train Epoch: 4 [34560/60000 (58%)]	Loss: 0.196503
Train Epoch: 4 [35200/60000 (59%)]	Loss: 0.287632
Train Epoch: 4 [35840/60000 (60%)]	Loss: 0.201781
Train Epoch: 4 [36480/60000 (61%)]	Loss: 0.254883
Train Epoch: 4 [37120/60000 (62%)]	Loss: 0.168910
Train Epoch: 4 [37760/60000 (63%)]	Loss: 0.110426
Train Epoch: 4 [38400/60000 (64%)]	Loss: 0.220083
Train Epoch: 4 [39040/60000 (65%)]	Loss: 0.194706
Train Epoch: 4 [39680/60000 (66%)]	Loss: 0.188148
Train Epoch: 4 [40320/60000 (67%)]	Loss: 0.140132
Train Epoch: 4 [40960/60000 (68%)]	Loss: 0.132441
Train Epoch: 4 [41600/60000 (69%)]	Loss: 0.320331
Train Epoch: 4 [42240/60000 (70%)]	Loss: 0.242578
Train Epoch: 4 [42880/60000 (71%)]	Loss: 0.190725
Train Epoch: 4 [43520/60000 (72%)]	Loss: 0.505460
Train Epoch: 4 [44160/60000 (74%)]	Loss: 0.065372
Train Epoch: 4 [44800/60000 (75%)]	Loss: 0.412844
Train Epoch: 4 [45440/60000 (76%)]	Loss: 0.089344
Train Epoch: 4 [46080/60000 (77%)]	Loss: 0.358611
Train Epoch: 4 [46720/60000 (78%)]	Loss: 0.291327
Train Epoch: 4 [47360/60000 (79%)]	Loss: 0.332265
Train Epoch: 4 [48000/60000 (80%)]	Loss: 0.297914
Train Epoch: 4 [48640/60000 (81%)]	Loss: 0.217412
Train Epoch: 4 [49280/60000 (82%)]	Loss: 0.190347
Train Epoch: 4 [49920/60000 (83%)]	Loss: 0.403197
Train Epoch: 4 [50560/60000 (84%)]	Loss: 0.153739
Train Epoch: 4 [51200/60000 (85%)]	Loss: 0.259754
Train Epoch: 4 [51840/60000 (86%)]	Loss: 0.157375
Train Epoch: 4 [52480/60000 (87%)]	Loss: 0.283912
Train Epoch: 4 [53120/60000 (88%)]	Loss: 0.058891
Train Epoch: 4 [53760/60000 (90%)]	Loss: 0.483996
Train Epoch: 4 [54400/60000 (91%)]	Loss: 0.209976
Train Epoch: 4 [55040/60000 (92%)]	Loss: 0.184484
Train Epoch: 4 [55680/60000 (93%)]	Loss: 0.137418
Train Epoch: 4 [56320/60000 (94%)]	Loss: 0.200318
Train Epoch: 4 [56960/60000 (95%)]	Loss: 0.320183
Train Epoch: 4 [57600/60000 (96%)]	Loss: 0.208542
Train Epoch: 4 [58240/60000 (97%)]	Loss: 0.196742
Train Epoch: 4 [58880/60000 (98%)]	Loss: 0.173987
Train Epoch: 4 [59520/60000 (99%)]	Loss: 0.269915
7.816943407058716

Test set: Average loss: 0.1335, Accuracy: 9592/10000 (96%)

1.008301019668579
Train Epoch: 5 [0/60000 (0%)]	Loss: 0.203801
Train Epoch: 5 [640/60000 (1%)]	Loss: 0.324588
Train Epoch: 5 [1280/60000 (2%)]	Loss: 0.087994
Train Epoch: 5 [1920/60000 (3%)]	Loss: 0.312699
Train Epoch: 5 [2560/60000 (4%)]	Loss: 0.125860
Train Epoch: 5 [3200/60000 (5%)]	Loss: 0.119507
Train Epoch: 5 [3840/60000 (6%)]	Loss: 0.166123
Train Epoch: 5 [4480/60000 (7%)]	Loss: 0.378038
Train Epoch: 5 [5120/60000 (9%)]	Loss: 0.338251
Train Epoch: 5 [5760/60000 (10%)]	Loss: 0.137826
Train Epoch: 5 [6400/60000 (11%)]	Loss: 0.304217
Train Epoch: 5 [7040/60000 (12%)]	Loss: 0.183120
Train Epoch: 5 [7680/60000 (13%)]	Loss: 0.199694
Train Epoch: 5 [8320/60000 (14%)]	Loss: 0.547075
Train Epoch: 5 [8960/60000 (15%)]	Loss: 0.152553
Train Epoch: 5 [9600/60000 (16%)]	Loss: 0.135423
Train Epoch: 5 [10240/60000 (17%)]	Loss: 0.125704
Train Epoch: 5 [10880/60000 (18%)]	Loss: 0.240034
Train Epoch: 5 [11520/60000 (19%)]	Loss: 0.247417
Train Epoch: 5 [12160/60000 (20%)]	Loss: 0.111303
Train Epoch: 5 [12800/60000 (21%)]	Loss: 0.163578
Train Epoch: 5 [13440/60000 (22%)]	Loss: 0.210358
Train Epoch: 5 [14080/60000 (23%)]	Loss: 0.190193
Train Epoch: 5 [14720/60000 (25%)]	Loss: 0.150515
Train Epoch: 5 [15360/60000 (26%)]	Loss: 0.203104
Train Epoch: 5 [16000/60000 (27%)]	Loss: 0.168934
Train Epoch: 5 [16640/60000 (28%)]	Loss: 0.114950
Train Epoch: 5 [17280/60000 (29%)]	Loss: 0.047346
Train Epoch: 5 [17920/60000 (30%)]	Loss: 0.296415
Train Epoch: 5 [18560/60000 (31%)]	Loss: 0.238750
Train Epoch: 5 [19200/60000 (32%)]	Loss: 0.140645
Train Epoch: 5 [19840/60000 (33%)]	Loss: 0.136251
Train Epoch: 5 [20480/60000 (34%)]	Loss: 0.170578
Train Epoch: 5 [21120/60000 (35%)]	Loss: 0.090324
Train Epoch: 5 [21760/60000 (36%)]	Loss: 0.088595
Train Epoch: 5 [22400/60000 (37%)]	Loss: 0.105135
Train Epoch: 5 [23040/60000 (38%)]	Loss: 0.109296
Train Epoch: 5 [23680/60000 (39%)]	Loss: 0.197412
Train Epoch: 5 [24320/60000 (41%)]	Loss: 0.257128
Train Epoch: 5 [24960/60000 (42%)]	Loss: 0.329596
Train Epoch: 5 [25600/60000 (43%)]	Loss: 0.191372
Train Epoch: 5 [26240/60000 (44%)]	Loss: 0.223422
Train Epoch: 5 [26880/60000 (45%)]	Loss: 0.116696
Train Epoch: 5 [27520/60000 (46%)]	Loss: 0.166737
Train Epoch: 5 [28160/60000 (47%)]	Loss: 0.244229
Train Epoch: 5 [28800/60000 (48%)]	Loss: 0.315417
Train Epoch: 5 [29440/60000 (49%)]	Loss: 0.303839
Train Epoch: 5 [30080/60000 (50%)]	Loss: 0.192775
Train Epoch: 5 [30720/60000 (51%)]	Loss: 0.123917
Train Epoch: 5 [31360/60000 (52%)]	Loss: 0.200225
Train Epoch: 5 [32000/60000 (53%)]	Loss: 0.356591
Train Epoch: 5 [32640/60000 (54%)]	Loss: 0.123562
Train Epoch: 5 [33280/60000 (55%)]	Loss: 0.225118
Train Epoch: 5 [33920/60000 (57%)]	Loss: 0.198470
Train Epoch: 5 [34560/60000 (58%)]	Loss: 0.335924
Train Epoch: 5 [35200/60000 (59%)]	Loss: 0.380534
Train Epoch: 5 [35840/60000 (60%)]	Loss: 0.316825
Train Epoch: 5 [36480/60000 (61%)]	Loss: 0.247309
Train Epoch: 5 [37120/60000 (62%)]	Loss: 0.343998
Train Epoch: 5 [37760/60000 (63%)]	Loss: 0.306821
Train Epoch: 5 [38400/60000 (64%)]	Loss: 0.103209
Train Epoch: 5 [39040/60000 (65%)]	Loss: 0.146847
Train Epoch: 5 [39680/60000 (66%)]	Loss: 0.236451
Train Epoch: 5 [40320/60000 (67%)]	Loss: 0.146592
Train Epoch: 5 [40960/60000 (68%)]	Loss: 0.145517
Train Epoch: 5 [41600/60000 (69%)]	Loss: 0.218881
Train Epoch: 5 [42240/60000 (70%)]	Loss: 0.199277
Train Epoch: 5 [42880/60000 (71%)]	Loss: 0.403055
Train Epoch: 5 [43520/60000 (72%)]	Loss: 0.117250
Train Epoch: 5 [44160/60000 (74%)]	Loss: 0.308934
Train Epoch: 5 [44800/60000 (75%)]	Loss: 0.163800
Train Epoch: 5 [45440/60000 (76%)]	Loss: 0.155936
Train Epoch: 5 [46080/60000 (77%)]	Loss: 0.232812
Train Epoch: 5 [46720/60000 (78%)]	Loss: 0.239035
Train Epoch: 5 [47360/60000 (79%)]	Loss: 0.268954
Train Epoch: 5 [48000/60000 (80%)]	Loss: 0.261596
Train Epoch: 5 [48640/60000 (81%)]	Loss: 0.158685
Train Epoch: 5 [49280/60000 (82%)]	Loss: 0.216003
Train Epoch: 5 [49920/60000 (83%)]	Loss: 0.274790
Train Epoch: 5 [50560/60000 (84%)]	Loss: 0.156620
Train Epoch: 5 [51200/60000 (85%)]	Loss: 0.258429
Train Epoch: 5 [51840/60000 (86%)]	Loss: 0.327730
Train Epoch: 5 [52480/60000 (87%)]	Loss: 0.144192
Train Epoch: 5 [53120/60000 (88%)]	Loss: 0.406521
Train Epoch: 5 [53760/60000 (90%)]	Loss: 0.240307
Train Epoch: 5 [54400/60000 (91%)]	Loss: 0.341057
Train Epoch: 5 [55040/60000 (92%)]	Loss: 0.166684
Train Epoch: 5 [55680/60000 (93%)]	Loss: 0.122899
Train Epoch: 5 [56320/60000 (94%)]	Loss: 0.181400
Train Epoch: 5 [56960/60000 (95%)]	Loss: 0.087734
Train Epoch: 5 [57600/60000 (96%)]	Loss: 0.440372
Train Epoch: 5 [58240/60000 (97%)]	Loss: 0.188077
Train Epoch: 5 [58880/60000 (98%)]	Loss: 0.109666
Train Epoch: 5 [59520/60000 (99%)]	Loss: 0.195592
8.313005685806274

Test set: Average loss: 0.1278, Accuracy: 9611/10000 (96%)

1.0478253364562988
Train Epoch: 6 [0/60000 (0%)]	Loss: 0.157064
Train Epoch: 6 [640/60000 (1%)]	Loss: 0.265559
Train Epoch: 6 [1280/60000 (2%)]	Loss: 0.230756
Train Epoch: 6 [1920/60000 (3%)]	Loss: 0.266334
Train Epoch: 6 [2560/60000 (4%)]	Loss: 0.198724
Train Epoch: 6 [3200/60000 (5%)]	Loss: 0.066005
Train Epoch: 6 [3840/60000 (6%)]	Loss: 0.357063
Train Epoch: 6 [4480/60000 (7%)]	Loss: 0.143028
Train Epoch: 6 [5120/60000 (9%)]	Loss: 0.324529
Train Epoch: 6 [5760/60000 (10%)]	Loss: 0.257043
Train Epoch: 6 [6400/60000 (11%)]	Loss: 0.180221
Train Epoch: 6 [7040/60000 (12%)]	Loss: 0.140606
Train Epoch: 6 [7680/60000 (13%)]	Loss: 0.214041
Train Epoch: 6 [8320/60000 (14%)]	Loss: 0.168390
Train Epoch: 6 [8960/60000 (15%)]	Loss: 0.226380
Train Epoch: 6 [9600/60000 (16%)]	Loss: 0.071590
Train Epoch: 6 [10240/60000 (17%)]	Loss: 0.085913
Train Epoch: 6 [10880/60000 (18%)]	Loss: 0.199454
Train Epoch: 6 [11520/60000 (19%)]	Loss: 0.250636
Train Epoch: 6 [12160/60000 (20%)]	Loss: 0.149265
Train Epoch: 6 [12800/60000 (21%)]	Loss: 0.285704
Train Epoch: 6 [13440/60000 (22%)]	Loss: 0.149140
Train Epoch: 6 [14080/60000 (23%)]	Loss: 0.412676
Train Epoch: 6 [14720/60000 (25%)]	Loss: 0.296197
Train Epoch: 6 [15360/60000 (26%)]	Loss: 0.347249
Train Epoch: 6 [16000/60000 (27%)]	Loss: 0.124411
Train Epoch: 6 [16640/60000 (28%)]	Loss: 0.555305
Train Epoch: 6 [17280/60000 (29%)]	Loss: 0.148966
Train Epoch: 6 [17920/60000 (30%)]	Loss: 0.256941
Train Epoch: 6 [18560/60000 (31%)]	Loss: 0.135905
Train Epoch: 6 [19200/60000 (32%)]	Loss: 0.139078
Train Epoch: 6 [19840/60000 (33%)]	Loss: 0.260970
Train Epoch: 6 [20480/60000 (34%)]	Loss: 0.157418
Train Epoch: 6 [21120/60000 (35%)]	Loss: 0.209407
Train Epoch: 6 [21760/60000 (36%)]	Loss: 0.201509
Train Epoch: 6 [22400/60000 (37%)]	Loss: 0.156964
Train Epoch: 6 [23040/60000 (38%)]	Loss: 0.287418
Train Epoch: 6 [23680/60000 (39%)]	Loss: 0.101652
Train Epoch: 6 [24320/60000 (41%)]	Loss: 0.163413
Train Epoch: 6 [24960/60000 (42%)]	Loss: 0.095825
Train Epoch: 6 [25600/60000 (43%)]	Loss: 0.124564
Train Epoch: 6 [26240/60000 (44%)]	Loss: 0.439422
Train Epoch: 6 [26880/60000 (45%)]	Loss: 0.305820
Train Epoch: 6 [27520/60000 (46%)]	Loss: 0.285391
Train Epoch: 6 [28160/60000 (47%)]	Loss: 0.185798
Train Epoch: 6 [28800/60000 (48%)]	Loss: 0.131257
Train Epoch: 6 [29440/60000 (49%)]	Loss: 0.262221
Train Epoch: 6 [30080/60000 (50%)]	Loss: 0.141847
Train Epoch: 6 [30720/60000 (51%)]	Loss: 0.145908
Train Epoch: 6 [31360/60000 (52%)]	Loss: 0.204601
Train Epoch: 6 [32000/60000 (53%)]	Loss: 0.107121
Train Epoch: 6 [32640/60000 (54%)]	Loss: 0.169150
Train Epoch: 6 [33280/60000 (55%)]	Loss: 0.111367
Train Epoch: 6 [33920/60000 (57%)]	Loss: 0.135981
Train Epoch: 6 [34560/60000 (58%)]	Loss: 0.132250
Train Epoch: 6 [35200/60000 (59%)]	Loss: 0.214830
Train Epoch: 6 [35840/60000 (60%)]	Loss: 0.168344
Train Epoch: 6 [36480/60000 (61%)]	Loss: 0.211659
Train Epoch: 6 [37120/60000 (62%)]	Loss: 0.164240
Train Epoch: 6 [37760/60000 (63%)]	Loss: 0.283746
Train Epoch: 6 [38400/60000 (64%)]	Loss: 0.265573
Train Epoch: 6 [39040/60000 (65%)]	Loss: 0.147348
Train Epoch: 6 [39680/60000 (66%)]	Loss: 0.150114
Train Epoch: 6 [40320/60000 (67%)]	Loss: 0.319260
Train Epoch: 6 [40960/60000 (68%)]	Loss: 0.179000
Train Epoch: 6 [41600/60000 (69%)]	Loss: 0.242410
Train Epoch: 6 [42240/60000 (70%)]	Loss: 0.185691
Train Epoch: 6 [42880/60000 (71%)]	Loss: 0.371986
Train Epoch: 6 [43520/60000 (72%)]	Loss: 0.363313
Train Epoch: 6 [44160/60000 (74%)]	Loss: 0.175879
Train Epoch: 6 [44800/60000 (75%)]	Loss: 0.232186
Train Epoch: 6 [45440/60000 (76%)]	Loss: 0.160905
Train Epoch: 6 [46080/60000 (77%)]	Loss: 0.075068
Train Epoch: 6 [46720/60000 (78%)]	Loss: 0.252047
Train Epoch: 6 [47360/60000 (79%)]	Loss: 0.160227
Train Epoch: 6 [48000/60000 (80%)]	Loss: 0.209409
Train Epoch: 6 [48640/60000 (81%)]	Loss: 0.232927
Train Epoch: 6 [49280/60000 (82%)]	Loss: 0.208114
Train Epoch: 6 [49920/60000 (83%)]	Loss: 0.263802
Train Epoch: 6 [50560/60000 (84%)]	Loss: 0.212847
Train Epoch: 6 [51200/60000 (85%)]	Loss: 0.204020
Train Epoch: 6 [51840/60000 (86%)]	Loss: 0.142310
Train Epoch: 6 [52480/60000 (87%)]	Loss: 0.172825
Train Epoch: 6 [53120/60000 (88%)]	Loss: 0.161366
Train Epoch: 6 [53760/60000 (90%)]	Loss: 0.178160
Train Epoch: 6 [54400/60000 (91%)]	Loss: 0.060531
Train Epoch: 6 [55040/60000 (92%)]	Loss: 0.163445
Train Epoch: 6 [55680/60000 (93%)]	Loss: 0.174087
Train Epoch: 6 [56320/60000 (94%)]	Loss: 0.251399
Train Epoch: 6 [56960/60000 (95%)]	Loss: 0.108762
Train Epoch: 6 [57600/60000 (96%)]	Loss: 0.163353
Train Epoch: 6 [58240/60000 (97%)]	Loss: 0.172109
Train Epoch: 6 [58880/60000 (98%)]	Loss: 0.455121
Train Epoch: 6 [59520/60000 (99%)]	Loss: 0.404788
7.948467254638672

Test set: Average loss: 0.1218, Accuracy: 9630/10000 (96%)

1.0225787162780762
Train Epoch: 7 [0/60000 (0%)]	Loss: 0.402835
Train Epoch: 7 [640/60000 (1%)]	Loss: 0.112349
Train Epoch: 7 [1280/60000 (2%)]	Loss: 0.141404
Train Epoch: 7 [1920/60000 (3%)]	Loss: 0.227033
Train Epoch: 7 [2560/60000 (4%)]	Loss: 0.286153
Train Epoch: 7 [3200/60000 (5%)]	Loss: 0.113460
Train Epoch: 7 [3840/60000 (6%)]	Loss: 0.082915
Train Epoch: 7 [4480/60000 (7%)]	Loss: 0.164662
Train Epoch: 7 [5120/60000 (9%)]	Loss: 0.110688
Train Epoch: 7 [5760/60000 (10%)]	Loss: 0.192399
Train Epoch: 7 [6400/60000 (11%)]	Loss: 0.121244
Train Epoch: 7 [7040/60000 (12%)]	Loss: 0.269935
Train Epoch: 7 [7680/60000 (13%)]	Loss: 0.310911
Train Epoch: 7 [8320/60000 (14%)]	Loss: 0.192595
Train Epoch: 7 [8960/60000 (15%)]	Loss: 0.063462
Train Epoch: 7 [9600/60000 (16%)]	Loss: 0.216318
Train Epoch: 7 [10240/60000 (17%)]	Loss: 0.154094
Train Epoch: 7 [10880/60000 (18%)]	Loss: 0.077106
Train Epoch: 7 [11520/60000 (19%)]	Loss: 0.226383
Train Epoch: 7 [12160/60000 (20%)]	Loss: 0.227182
Train Epoch: 7 [12800/60000 (21%)]	Loss: 0.189734
Train Epoch: 7 [13440/60000 (22%)]	Loss: 0.257403
Train Epoch: 7 [14080/60000 (23%)]	Loss: 0.260548
Train Epoch: 7 [14720/60000 (25%)]	Loss: 0.163432
Train Epoch: 7 [15360/60000 (26%)]	Loss: 0.195598
Train Epoch: 7 [16000/60000 (27%)]	Loss: 0.106361
Train Epoch: 7 [16640/60000 (28%)]	Loss: 0.167820
Train Epoch: 7 [17280/60000 (29%)]	Loss: 0.172895
Train Epoch: 7 [17920/60000 (30%)]	Loss: 0.061181
Train Epoch: 7 [18560/60000 (31%)]	Loss: 0.197655
Train Epoch: 7 [19200/60000 (32%)]	Loss: 0.186983
Train Epoch: 7 [19840/60000 (33%)]	Loss: 0.175284
Train Epoch: 7 [20480/60000 (34%)]	Loss: 0.096494
Train Epoch: 7 [21120/60000 (35%)]	Loss: 0.072345
Train Epoch: 7 [21760/60000 (36%)]	Loss: 0.123603
Train Epoch: 7 [22400/60000 (37%)]	Loss: 0.093051
Train Epoch: 7 [23040/60000 (38%)]	Loss: 0.150540
Train Epoch: 7 [23680/60000 (39%)]	Loss: 0.110732
Train Epoch: 7 [24320/60000 (41%)]	Loss: 0.091511
Train Epoch: 7 [24960/60000 (42%)]	Loss: 0.229084
Train Epoch: 7 [25600/60000 (43%)]	Loss: 0.179007
Train Epoch: 7 [26240/60000 (44%)]	Loss: 0.149142
Train Epoch: 7 [26880/60000 (45%)]	Loss: 0.052917
Train Epoch: 7 [27520/60000 (46%)]	Loss: 0.206840
Train Epoch: 7 [28160/60000 (47%)]	Loss: 0.131323
Train Epoch: 7 [28800/60000 (48%)]	Loss: 0.243688
Train Epoch: 7 [29440/60000 (49%)]	Loss: 0.215057
Train Epoch: 7 [30080/60000 (50%)]	Loss: 0.157924
Train Epoch: 7 [30720/60000 (51%)]	Loss: 0.076613
Train Epoch: 7 [31360/60000 (52%)]	Loss: 0.118342
Train Epoch: 7 [32000/60000 (53%)]	Loss: 0.294857
Train Epoch: 7 [32640/60000 (54%)]	Loss: 0.180919
Train Epoch: 7 [33280/60000 (55%)]	Loss: 0.096039
Train Epoch: 7 [33920/60000 (57%)]	Loss: 0.381209
Train Epoch: 7 [34560/60000 (58%)]	Loss: 0.124293
Train Epoch: 7 [35200/60000 (59%)]	Loss: 0.223029
Train Epoch: 7 [35840/60000 (60%)]	Loss: 0.098551
Train Epoch: 7 [36480/60000 (61%)]	Loss: 0.196182
Train Epoch: 7 [37120/60000 (62%)]	Loss: 0.197526
Train Epoch: 7 [37760/60000 (63%)]	Loss: 0.596036
Train Epoch: 7 [38400/60000 (64%)]	Loss: 0.156045
Train Epoch: 7 [39040/60000 (65%)]	Loss: 0.120219
Train Epoch: 7 [39680/60000 (66%)]	Loss: 0.097842
Train Epoch: 7 [40320/60000 (67%)]	Loss: 0.285171
Train Epoch: 7 [40960/60000 (68%)]	Loss: 0.148447
Train Epoch: 7 [41600/60000 (69%)]	Loss: 0.321504
Train Epoch: 7 [42240/60000 (70%)]	Loss: 0.426098
Train Epoch: 7 [42880/60000 (71%)]	Loss: 0.313605
Train Epoch: 7 [43520/60000 (72%)]	Loss: 0.307973
Train Epoch: 7 [44160/60000 (74%)]	Loss: 0.375113
Train Epoch: 7 [44800/60000 (75%)]	Loss: 0.134292
Train Epoch: 7 [45440/60000 (76%)]	Loss: 0.281447
Train Epoch: 7 [46080/60000 (77%)]	Loss: 0.088792
Train Epoch: 7 [46720/60000 (78%)]	Loss: 0.188118
Train Epoch: 7 [47360/60000 (79%)]	Loss: 0.179113
Train Epoch: 7 [48000/60000 (80%)]	Loss: 0.057205
Train Epoch: 7 [48640/60000 (81%)]	Loss: 0.281871
Train Epoch: 7 [49280/60000 (82%)]	Loss: 0.152923
Train Epoch: 7 [49920/60000 (83%)]	Loss: 0.125308
Train Epoch: 7 [50560/60000 (84%)]	Loss: 0.187544
Train Epoch: 7 [51200/60000 (85%)]	Loss: 0.124514
Train Epoch: 7 [51840/60000 (86%)]	Loss: 0.117440
Train Epoch: 7 [52480/60000 (87%)]	Loss: 0.264753
Train Epoch: 7 [53120/60000 (88%)]	Loss: 0.171316
Train Epoch: 7 [53760/60000 (90%)]	Loss: 0.235205
Train Epoch: 7 [54400/60000 (91%)]	Loss: 0.145522
Train Epoch: 7 [55040/60000 (92%)]	Loss: 0.427446
Train Epoch: 7 [55680/60000 (93%)]	Loss: 0.150517
Train Epoch: 7 [56320/60000 (94%)]	Loss: 0.284695
Train Epoch: 7 [56960/60000 (95%)]	Loss: 0.119946
Train Epoch: 7 [57600/60000 (96%)]	Loss: 0.307219
Train Epoch: 7 [58240/60000 (97%)]	Loss: 0.454604
Train Epoch: 7 [58880/60000 (98%)]	Loss: 0.454672
